"time","m.c_pot.gate_act.n","m.c_sod.gate_act.n","m.c_sod.gate_inact.n","m.l.v","m.c_pot.g","m.c_sod.g","c.v"
0.008902967655885295,0.4913594912575129,0.1668485630229884,0.3127820338013507,-12.35272292548042,2.098456150199739,0.174337356832629,-12.35272292548042
0.008912970990330111,0.4914050256016235,0.1676376522149451,0.3125826198641355,-12.41575677336686,2.099234115084219,0.1767098598559183,-12.41575677336686
0.008922974324774924,0.4914526145328396,0.1684345605938675,0.312380275029333,-12.47942009343446,2.100047414220746,0.1791259359919106,-12.47942009343446
0.008932977659219739,0.4915022786489398,0.1692394630595345,0.312174964635811,-12.54372953003671,2.100896430433455,0.1815867825354422,-12.54372953003671
0.008942980993664555,0.4915540409253544,0.1700525565493475,0.3119666499677241,-12.60870412109771,2.101781588990399,0.1840936937432998,-12.60870412109771
0.008952984328109368,0.4916079205223945,0.1708740012318347,0.3117552989443717,-12.67435876766999,2.102703251766066,0.1866478782347873,-12.67435876766999
0.008962987662554184,0.4916639391565593,0.171703980998282,0.3115408751233176,-12.74071095006986,2.103661826224691,0.1892506479321603,-12.74071095006986
0.008972990996998999,0.4917221191301501,0.1725426847485228,0.3113233411020274,-12.80777864918626,2.104657731807855,0.1919033617226338,-12.80777864918626
0.008982994331443814,0.491782483342928,0.1733903064965762,0.311102658498321,-12.87558035750057,2.105691400203296,0.1946074272665442,-12.87558035750057
0.00899299766588863,0.4918450553037704,0.1742470454762865,0.3108787879308237,-12.94413509010634,2.106763275616849,0.1973643028727544,-12.94413509010634
0.009003001000333445,0.4919098591423292,0.1751131062469607,0.3106516889994188,-13.01346239572896,2.10787381504764,0.2001754994440368,-13.01346239572896
0.009013004334778259,0.491976923075187,0.1759887315672308,0.310421314275745,-13.0835860209982,2.109023547802066,0.2030426919939198,-13.0835860209982
0.009023007669223074,0.4920462730586491,0.1768741421826306,0.3101876203096476,-13.15452719674793,2.110212966817368,0.2059675233353287,-13.15452719674793
0.009033011003667889,0.4921179345662851,0.1777695536818157,0.3099505645476635,-13.22630651651915,2.111442559153066,0.208951659142447,-13.22630651651915
0.009043014338112703,0.4921919351224888,0.1786752005241283,0.3097101009406013,-13.29894661457942,2.112712849538344,0.2119968706958086,-13.29894661457942
