"time","VV","h","m","n","gK","gNa","v"
4.69,3.630743054092793,0.230139043843086,0.0319670636035243,0.6084236235691284,4.933177861720017,0.0009021521446312961,3.630743054092793
4.7,3.599783515134281,0.2307072444730965,0.03208106477051839,0.6078121861175751,4.913377277245423,0.0009140896685595995,3.599783515134281
4.71,3.568767077279364,0.2312735484793403,0.03219569208179299,0.6072024896856113,4.893692484846039,0.0009261908910554344,3.568767077279364
4.72,3.537694006468824,0.2318379570448769,0.03231094830896924,0.6065945332590934,4.874122825241822,0.0009384581293770904,3.537694006468824
4.73,3.506564628573134,0.2324004712911165,0.03242682075008615,0.6059883157577997,4.854667641024245,0.0009508923710025128,3.506564628573134
4.74,3.475379229615149,0.2329610923856943,0.03254330804499554,0.6053838361515417,4.83532628037496,0.0009634955906717852,3.475379229615149
4.75,3.444138048152694,0.2335198215507068,0.0326604222225563,0.6047810934690298,4.816098097301539,0.0009762709816637864,3.444138048152694
4.76,3.412841362990506,0.2340766599678809,0.03277816512784069,0.6041800866958006,4.796982448345425,0.0009892208790245305,3.412841362990506
4.77,3.381489454956676,0.2346316088198998,0.03289653869480777,0.6035808148186989,4.777978693988717,0.001002347655545439,3.381489454956676
4.78,3.350082606902644,0.2351846692904031,0.03301554494630338,0.6029832768258764,4.75908619863142,0.001015653722491439,3.350082606902644
4.79,3.31862110370321,0.2357358425639865,0.03313518599406015,0.6023874717067937,4.740304330568872,0.00102914153034333,3.31862110370321
4.8,3.287105232256519,0.2362851298262023,0.03325546403869754,0.6017933984522184,4.721632461969211,0.00104281356955473,3.287105232256519
4.81,3.255535281484071,0.2368325322635586,0.03337638136972177,0.6012010560542264,4.703069968851072,0.001056672371323798,3.255535281484071
4.82,3.223911542330716,0.2373780510635203,0.03349794036552589,0.6006104435062014,4.684616231061339,0.001070720508380058,3.223911542330716
4.83,3.192234307764664,0.2379216874145082,0.03362014349338971,0.6000215598028348,4.666270632253039,0.001084960595786554,3.192234307764664
4.84,3.160503864988635,0.238463442443118,0.03374297831592824,0.5994344037667558,4.648032554486127,0.001099393825934389,3.160503864988635
4.85,3.12872051544421,0.2390033173753642,0.03386645599956431,0.598848974493804,4.62990139205453,0.001114023699835921,3.12872051544421
4.86,3.096884558269382,0.2395413134033406,0.03399057947022509,0.5982652709848142,4.61187653998694,0.001128852964835403,3.096884558269382
4.87,3.064996294085985,0.2400774317157481,0.03411535070414583,0.5976832922299202,4.593957396660877,0.001143884309868779,3.064996294085985
4.88,3.033056025515264,0.2406116735020513,0.03424077172038134,0.5971030372200307,4.576143364138397,0.00115912046215436,3.033056025515264
4.89,3.001064057177892,0.2411440399524784,0.0343668445808059,0.5965245049468296,4.55843384814497,0.001174564187785419,3.001064057177892
4.9,2.969020695693956,0.2416745322580204,0.03449357139011331,0.5959476944027761,4.54082825804844,0.001190218292332296,2.969020695693956
4.91,2.936926249682976,0.2422031516104322,0.03462095429581682,0.5953726045811045,4.523326006838127,0.001206085621454107,2.936926249682976
4.92,2.904781029763885,0.2427298992022319,0.03474899548824922,0.5947992344758244,4.505926511104024,0.001222169061520262,2.904781029763885
4.93,2.872585348555038,0.2432547762267008,0.03487769720056277,0.5942275830817202,4.48862919101613,0.001238471540241896,2.872585348555038
4.94,2.840339500929083,0.2437777838644221,0.03500705981798426,0.5936576493358552,4.471433468541521,0.001254995823895622,2.840339500929083
4.95,2.808043760442783,0.2442989232808457,0.03513708153594249,0.5930894321069947,4.45433876713145,0.001271744471081078,2.808043760442783
4.96,2.775698481926498,0.2448181956962334,0.03526776818378733,0.5925229304995346,4.437344520834836,0.001288720898841128,2.775698481926498
4.97,2.743303982227717,0.2453356023043509,0.03539912180508189,0.5919581435001957,4.420450163623786,0.001305928158550938,2.743303982227717
4.98,2.710860579980966,0.2458511442995826,0.03553114446587142,0.5913950700958442,4.403655132933673,0.001323369342279146,2.710860579980966
4.99,2.67836859560782,0.246364822876931,0.03566383825468325,0.5908337092734932,4.386958869643404,0.001341047583334857,2.67836859560782
5,2.645828351316879,0.2468766392320178,0.03579720528252684,0.5902740600203007,4.370360818055745,0.001358966056821969,2.645828351316879
5.01,2.613240171103782,0.247386594561083,0.03593124768289382,0.5897161213235714,4.353860425877826,0.00137712798020087,2.613240171103782
5.02,2.58060438075121,0.247894690060985,0.03606596761175787,0.5891598921707556,4.337457144201687,0.001395536613857615,2.58060438075121
5.03,2.547921307828875,0.2484009269292012,0.03620136724757485,0.5886053715494497,4.321150427484993,0.001414195261680712,2.547921307828875
5.04,2.515191281693536,0.2489053063638272,0.03633744879128271,0.588052558447396,4.304939733531804,0.00143310727164555,2.515191281693536
5.05,2.482414581653635,0.2494078295282784,0.03647421299399235,0.587501451717438,4.288824519530122,0.001452275860334446,2.482414581653635
5.06,2.449591543328085,0.2499084976237183,0.03661166217795724,0.5869520503546131,4.272804250156724,0.001471704469841275,2.449591543328085
5.07,2.416722519863483,0.2504073118626482,0.03674979913500371,0.5864043533951129,4.256878394565963,0.00149139664290158,2.416722519863483
5.08,2.38380784353719,0.2509042734427591,0.03688862603592059,0.5858583598162502,4.241046423457856,0.001511355891916567,2.38380784353719
5.09,2.350847848180165,0.2513993835622019,0.03702814506734878,0.5853140685948747,4.225307810770179,0.001531585774967802,2.350847848180165
5.1,2.317842869176979,0.2518926434195871,0.03716835843178106,0.5847714787073742,4.209662033660142,0.001552089896396354,2.317842869176979
5.11,2.284793243465816,0.2523840542139848,0.03730926834756226,0.5842305891296745,4.194108572486114,0.001572871907389022,2.284793243465816
5.12,2.251699309538472,0.2528736171449246,0.03745087704888903,0.5836913988372393,4.17864691078947,0.001593935506571647,2.251699309538472
5.13,2.21856140744035,0.2533613334123959,0.03759318678581011,0.5831539068050695,4.163276535276497,0.001615284440609673,2.21856140744035
5.14,2.185379878770464,0.2538472042168478,0.03773619982422611,0.5826181120077046,4.14799693580048,0.001636922504815944,2.185379878770464
5.15,2.152155065330606,0.2543312307580027,0.03787991840304447,0.5820840134156589,4.132807605242619,0.001658853538129295,2.152155065330606
5.16,2.118887255251835,0.2548134141875593,0.038024343025436,0.5815516098533363,4.117708035471502,0.001681081196521894,2.118887255251835
5.17,2.0855768295865,0.2552937557378912,0.03816947710839498,0.581020900385651,4.102697728301819,0.00170360956594255,2.0855768295865
5.18,2.052224131750184,0.2557722566074246,0.03831532284173951,0.5804918839736943,4.087776185684305,0.001726442620754176,2.052224131750184
5.19,2.018829506269827,0.2562489179946576,0.03846188241711254,0.5799645595769295,4.072942912599007,0.001749584384427489,2.018829506269827
5.2,1.985393298764754,0.2567237410981422,0.03860915802737972,0.5794389261531402,4.05819741703687,0.00177303893000227,1.985393298764754
5.21,1.951915855927674,0.2571967271164692,0.03875715186602721,0.5789149826583827,4.043539209981535,0.001796810380548937,1.951915855927674
5.22,1.918397525505704,0.2576678772482501,0.03890586612655957,0.5783927280469334,4.028967805391136,0.001820902909630252,1.918397525505704
5.23,1.88483865628138,0.2581371926921017,0.03905530300189751,0.5778721612712405,4.014482720180294,0.00184532074176308,1.88483865628138
5.24,1.851239598053681,0.2586046746466283,0.03920546468377575,0.5773532812818734,4.000083474202196,0.001870068152880039,1.851239598053681
5.25,1.817600701619027,0.2590703243104058,0.03935635336214088,0.5768360870274717,3.985769590230738,0.001895149470790959,1.817600701619027
5.26,1.783922313777382,0.2595341428751722,0.03950797097148092,0.5763205774404535,3.971540593550259,0.001920569038687081,1.783922313777382
5.27,1.750204781016248,0.2599961315308668,0.0396603193785896,0.5758067514475669,3.957396012234627,0.001946331241611898,1.750204781016248
5.28,1.716448462286781,0.2604562914830836,0.03981340103283449,0.5752946080064699,3.94333537813536,0.001972440603303361,1.716448462286781
5.29,1.682653711088076,0.260914623928619,0.03996721805517048,0.5747841460544445,3.929358225451092,0.001998901653981593,1.682653711088076
5.3,1.648820881713596,0.2613711300640096,0.04012177255625232,0.5742753645262839,3.915464091206175,0.002025718976865307,1.648820881713596
5.31,1.614950329227633,0.2618258110855096,0.04027706663559984,0.5737682623542291,3.90165251523323,0.002052897208545943,1.614950329227633
5.32,1.581042409441737,0.262278668189068,0.04043310238076328,0.573262838467905,3.887923040155829,0.002080441039357347,1.581042409441737
5.33,1.547097478891182,0.2627297025703048,0.04058988186648867,0.5727590917942595,3.874275211371315,0.002108355213740672,1.547097478891182
5.34,1.513115894811386,0.2631789154244891,0.0407474071538831,0.5722570212574981,3.860708577033657,0.002136644530604295,1.513115894811386
5.35,1.479098015114366,0.2636263079465159,0.04090568028958013,0.5717566257790214,3.847222688036467,0.002165313843678448,1.479098015114366
5.36,1.44504419836518,0.2640718813308829,0.04106470330490501,0.5712579042773628,3.833817097996122,0.002194368061864298,1.44504419836518
5.37,1.410954793496806,0.2645156367825879,0.04122447883451984,0.5707608556975509,3.820491364022841,0.00222381224992065,1.410954793496806
5.38,1.376830162626369,0.2649575754928002,0.04138500873677557,0.5702654789455497,3.807245044944656,0.002253651408102316,1.376830162626369
5.39,1.342670667763334,0.2653976986529581,0.04154629489386802,0.5697717729262456,3.794077702316927,0.002283890598907098,1.342670667763334
5.4,1.308476668716066,0.2658360074569477,0.04170833933595886,0.5692797365493178,3.780988900562796,0.002314534968528641,1.308476668716066
5.41,1.274248525718682,0.2662725030982605,0.04187114408033969,0.5687893687215767,3.767978206752723,0.002345589721561703,1.274248525718682
5.42,1.239986599402918,0.2667071867699742,0.0420347111308727,0.5683006683469128,3.75504519058844,0.002377060121421764,1.239986599402918
5.43,1.205691250770025,0.2671400596647358,0.04219904247743107,0.5678136343262465,3.742189424387007,0.002408951490761295,1.205691250770025
5.44,1.17136284116265,0.2675711229747429,0.04236414009533948,0.5673282655574788,3.729410483064998,0.002441269211882498,1.17136284116265
5.45,1.137001732236738,0.2680003778917256,0.04253000594481458,0.5668445609354404,3.716707944122738,0.00247401872714628,1.137001732236738
