"time","c_pot.gate_act.n","c_sod.gate_act.n","c_sod.gate_inact.n","l2.v","c_pot.g","c_sod.g","clamp.v"
0.0003801267089029676,0.5143174107651031,0.9482523917538573,0.4078452031352079,-108.4652399525579,2.518995584924757,41.73000580569558,-108.4652399525579
0.0003901300433477826,0.5189073025083861,0.9523052054232634,0.4037891605555549,-108.2591178243374,2.610126949605619,41.84700464623594,-108.2591178243374
0.0004001333777925975,0.5234402833248802,0.9560230296399556,0.3997735395870026,-108.0433618423783,2.702533401325122,41.91798074632902,-108.0433618423783
0.0004101367122374125,0.5279166194237722,0.9594335477764844,0.3957979409958866,-107.8183468102803,2.796171713413949,41.94686195105207,-107.8183468102803
0.0004201400466822274,0.5323366452776543,0.9625623925584769,0.3918619693162234,-107.5844285369863,2.89099908600374,41.93735461583184,-107.5844285369863
0.0004301433811270424,0.5367007039008203,0.9654329988280643,0.3879652331019613,-107.3418888234926,2.986972060214103,41.89290452486926,-107.3418888234926
0.0004401467155718572,0.5410091519310699,0.968066800688946,0.3841073448726623,-107.0909654001849,3.084046718060229,41.81670772171535,-107.0909654001849
0.0004501500500166722,0.5452623536327572,0.9704834728470723,0.3802879210880802,-106.8318746334823,3.182178639962685,41.71173059879887,-106.8318746334823
0.0004601533844614872,0.5494606812245066,0.9727010188967385,0.3765065821054396,-106.5647953172094,3.281322993457981,41.58071293541921,-106.5647953172094
0.0004701567189063021,0.5536045181188377,0.9747359560576843,0.3727629521369904,-106.2898996343787,3.381434693527218,41.42618577291397,-106.2898996343787
0.000480160053351117,0.5576942566623104,0.9766033653252991,0.369056659235766,-106.0073454380786,3.482468435457378,41.25047384714988,-106.0073454380786
0.0004901633877959319,0.5617302986762485,0.9783170828103059,0.3653873352427461,-105.7172871465718,3.584378790995782,41.05571757281782,-105.7172871465718
0.0005001667222407469,0.565713053020748,0.9798897918544426,0.3617546157652298,-105.4198757183541,3.687120227744661,40.8438833612707,-105.4198757183541
0.0005101700566855618,0.5696429350066871,0.9813331018537211,0.3581581401504358,-105.1152571728946,3.790647168715654,40.61677318293923,-105.1152571728946
0.0005201733911303769,0.5735203660044135,0.9826576398065572,0.3545975514521572,-104.8035756757313,3.894914054153067,40.37603641406249,-104.8035756757313
0.0005301767255751917,0.5773457729277354,0.9838731134543378,0.3510724964039034,-104.4849727743196,3.999875397390958,40.12317864687146,-104.4849727743196
0.0005401800600200067,0.5811195871675093,0.9849884194405363,0.347582625386074,-104.1595890303831,4.105485822164712,39.85957638114443,-104.1595890303831
0.0005501833944648216,0.5848422433283951,0.9860117794864841,0.3441275923825925,-103.8275673677376,4.211700089394211,39.58649510378381,-103.8275673677376
0.0005601867289096365,0.5885141795175282,0.9869507467804259,0.3407070549687608,-103.4890504353615,4.31847316397005,39.30509158336037,-103.4890504353615
0.0005701900633544515,0.5921358392068662,0.9878121411795656,0.3373206742849972,-103.1441796857104,4.425760328089219,39.01640809329637,-103.1441796857104
0.0005801933977992664,0.5957076703466748,0.9886021456666343,0.3339681150065453,-102.7930963238773,4.533517215511698,38.72138630350163,-102.7930963238773
0.0005901967322440813,0.5992301221958524,0.9893265457121364,0.33064904529963,-102.4359453363168,4.641699770638922,38.42089752715381,-102.4359453363168
0.0006002000666888962,0.6027036466421822,0.9899905671144467,0.3273631368020714,-102.0728674470073,4.750264337266762,38.11572537333114,-102.0728674470073
0.0006102034011337112,0.6061286989253747,0.9905990437237499,0.3241100645975262,-101.7040073320685,4.859167730935837,37.80658731049945,-101.7040073320685
0.0006202067355785261,0.6095057361566543,0.9911563762411141,0.3208895071876455,-101.3295092620869,4.968367240199329,37.49413164373316,-101.3295092620869
0.000630210070023341,0.6128352171463676,0.9916665386272201,0.3177011464696603,-100.9495180407606,5.077820664862333,37.17894020190653,-100.9495180407606
0.0006402134044681561,0.6161176023492726,0.9921332806545159,0.3145446676925158,-100.5641794051365,5.187486356048831,36.86155292910297,-100.5641794051365
0.000650216738912971,0.6193533533311804,0.9925599214854937,0.3114197594579064,-100.1736376939383,5.297323238136747,36.5424461428181,-100.1736376939383
0.0006602200733577859,0.6225429324975222,0.9929495689348168,0.3083261136704317,-99.77803831515901,5.407290836512233,36.22205867285371,-99.77803831515901
0.0006702234078026008,0.6256868029174777,0.9933050827448816,0.3052634255212263,-99.37752673125043,5.517349306271949,35.90078895231037,-99.37752673125043
0.0006802267422474158,0.6287854286451003,0.9936289885889048,0.3022313934816809,-98.97224736820421,5.627459476616631,35.578987065405,-98.97224736820421
0.0006902300766922307,0.6318392732813776,0.9939237023782042,0.2992297192437945,-98.56234496117951,5.737582830831006,35.2569803463302,-98.56234496117951
0.0007002334111370457,0.6348488008920423,0.9941913745417784,0.2962581077280318,-98.14796374512063,5.847681567031747,34.93505758403266,-98.14796374512063
0.0007102367455818606,0.6378144753972241,0.9944339687568833,0.2933162670484935,-97.72924746233465,5.957718603217532,34.61347864593743,-97.72924746233465
0.0007202400800266756,0.6407367600305324,0.9946533259699658,0.2904039084806319,-97.30633912779757,6.067657581583075,34.29248210993381,-97.30633912779757
0.0007302434144714904,0.6436161176991126,0.9948510617273143,0.2875207464649899,-96.87938112564673,6.17746290432682,33.97227544376829,-96.87938112564673
0.0007402467489163053,0.6464530102968779,0.9950287111759836,0.2846664985531529,-96.44851496919452,6.287099728450811,33.65305091146744,-96.44851496919452
0.0007502500833611204,0.6492478987389506,0.9951876560233176,0.2818408854092465,-96.01388108340414,6.3965339855163,33.33497871648876,-96.01388108340414
0.0007602534178059353,0.6520012427165131,0.9953291386070189,0.2790436307896352,-95.57561853352503,6.505732389023517,33.01820923530668,-95.57561853352503
0.0007702567522507503,0.6547135004098917,0.995454331811186,0.2762744615008629,-95.13386534486132,6.614662438072794,32.70288066214453,-95.13386534486132
0.0007802600866955652,0.6573851285100532,0.9955642665735075,0.2735331074127044,-94.68875792283688,6.723292431532658,32.38911235054646,-94.68875792283688
0.0007902634211403802,0.6600165817870286,0.9956599064421207,0.2708193014099801,-94.24043112574869,6.831591462302776,32.07701276948538,-94.24043112574869
0.000800266755585195,0.6626083130248395,0.9957421319641625,0.26813277938431,-93.78901819184279,6.939529424481185,31.76667840070494,-93.78901819184279
0.0008102700900300099,0.665160773072425,0.9958117168173551,0.2654732802308942,-93.33465102223674,7.047077024130841,31.45819193666849,-93.33465102223674
0.0008202734244748249,0.6676744102167927,0.995869395698235,0.2628405457992745,-92.87745929507763,7.154205760052439,31.15162920945723,-92.87745929507763
0.0008302767589196398,0.6701496704906107,0.9959158166772623,0.2602343209046443,-92.41757125723413,7.260887942193546,30.84705500555383,-92.41757125723413
0.0008402800933644548,0.6725869973332771,0.9959515668512234,0.2576543532988456,-91.95511333724457,7.367096681613874,30.54452587759899,-91.95511333724457
0.0008502834278092697,0.6749868313117988,0.995977190297603,0.255100393645468,-91.4902098409415,7.472805881164158,30.24409210675498,-91.4902098409415
0.0008602867622540848,0.6773496104268572,0.9959931573092797,0.2525721955308959,-91.02298321671613,7.5779902506462,29.94579517151707,-91.02298321671613
0.0008702900966988996,0.6796757694402515,0.9959999096038495,0.250069515413386,-90.55355383055917,7.682625277700891,29.64967215434404,-90.55355383055917
0.0008802934311437145,0.6819657401857777,0.995997833166116,0.2475921126383791,-90.08203983418535,7.786687240901186,29.35575350913578,-90.08203983418535
0.0008902967655885295,0.684219951480403,0.9959872603171488,0.2451397494272949,-89.60855699946798,7.890153204470097,29.06406352395002,-89.60855699946798
0.0009003001000333444,0.6864388286133521,0.9959685000402185,0.2427121908300416,-89.13321891962819,7.993000992327224,28.77462321140492,-89.13321891962819
0.0009103034344781594,0.6886227935209842,0.9959418217741183,0.2403092047345018,-88.65613671056808,8.095209192281825,28.48744904972431,-88.65613671056808
0.0009203067689229743,0.6907722645928855,0.99590746422939,0.2379305618453794,-88.1774189810012,8.196757142515885,28.20255392636739,-88.1774189810012
0.0009303101033677893,0.6928876566169606,0.9958656384213198,0.2355760356721246,-87.69717270764696,8.297624923568026,27.91994754686987,-87.69717270764696
0.0009403134378126041,0.6949693807771254,0.995816530039314,0.23324540251926,-87.21550487375264,8.397793352112622,27.63963676979786,-87.21550487375264
0.0009503167722574191,0.6970178441307627,0.9957603083788482,0.2309384414529485,-86.73251655899294,8.497243948794198,27.36162646474844,-86.73251655899294
0.000960320106702234,0.6990334498340811,0.9956971258389985,0.2286549343017176,-86.24830788134437,8.595958940979589,27.08591955722358,-86.24830788134437
0.0009703234411470489,0.7010165969320559,0.9956271229125484,0.2263946656372981,-85.762976621102,8.693921244002293,26.81251751536323,-85.762976621102
0.0009803267755918639,0.7029676805934755,0.9955504137810675,0.2241574227858941,-85.27661823006302,8.791114463687631,26.5414192627475,-85.27661823006302
0.0009903301100366788,0.7048870957999208,0.9954668930433554,0.2219429960963928,-84.78932614634968,8.887523073233446,26.27260602748381,-84.78932614634968
0.001000333444481494,0.7067752280868385,0.9953767129691408,0.2197511782453746,-84.30119096346789,8.983131940405563,26.00607955358525,-84.30119096346789
0.001010336778926309,0.7086324606869145,0.9952799113369354,0.2175817647622955,-83.81230105081052,9.077926672264972,25.7418322662089,-83.81230105081052
0.001020340113371124,0.7104591725264872,0.9951765129598732,0.2154345538742256,-83.32274236474362,9.171893504605555,25.4798555136235,-83.32274236474362
0.001030343447815939,0.7122557381443437,0.9950665316582319,0.2133093464935925,-82.83259842980458,9.265019286260502,25.22013977223484,-82.83259842980458
0.001040346782260754,0.714022531189625,0.994949871172263,0.2112059464829622,-82.34195107403387,9.357291650562567,24.9626672672158,-82.34195107403387
0.001050350116705568,0.7157599170690222,0.9948265324557374,0.2091241600799348,-81.85087887801554,9.448698621652092,24.70742777237134,-81.85087887801554
0.001060353451150383,0.7174682576960189,0.9946964792559595,0.207063796258782,-81.35945817387119,9.539228847222295,24.4544083692574,-81.35945817387119
0.001070356785595198,0.7191479107686921,0.994559658185476,0.2050246666685771,-80.86776289139779,9.628871548964671,24.20359504749197,-80.86776289139779
0.001080360120040013,0.7207992294693965,0.9944160068814564,0.2030065856039788,-80.37586449309806,9.717616493923602,23.95497335506287,-80.37586449309806
0.001090363454484828,0.7224225655643395,0.9942653924607502,0.2010093702570213,-79.88383485000683,9.805454149611487,23.70852405776495,-79.88383485000683
0.001100366788929643,0.7240182642715673,0.9941077138845579,0.1990328402852579,-79.39174158683868,9.892375395823565,23.46423059148817,-79.39174158683868
0.001110370123374458,0.7255866654187868,0.9939428790781948,0.1970768179022848,-78.8996491813994,9.978371571164377,23.22207734885861,-78.8996491813994
0.001120373457819273,0.7271281052091136,0.9937707699456394,0.195141128018756,-78.40762062016066,10.06343455572055,22.98204723301445,-78.40762062016066
0.001130376792264088,0.7286429153346812,0.9935912601942246,0.1932255981631316,-77.91571662752025,10.14755670965379,22.74412296108192,-77.91571662752025
0.001140380126708903,0.73013142471857,0.9934041910031025,0.1913300586164015,-77.42399691638967,10.23073095717207,22.50828545001506,-77.42399691638967
0.001150383461153718,0.7315939579897993,0.9932093930431809,0.1894543422834058,-76.93251915397745,10.31295068977934,22.27451539032501,-76.93251915397745
0.001160386795598533,0.7330308331140744,0.9930067204752261,0.187598284496088,-76.44133733713252,10.3942096184515,22.04279551574837,-76.44133733713252
0.001170390130043348,0.7344423647229614,0.9927960040984262,0.1857617232761915,-75.95050415300561,10.47450194620343,21.81310745818573,-75.95050415300561
0.001180393464488163,0.7358288630021528,0.9925770675067872,0.1839444992399018,-75.46007023386417,10.55382229249734,21.58543286283667,-75.46007023386417
0.001190396798932978,0.7371906345657115,0.9923497144857926,0.1821464556682491,-74.97008460312585,10.63216573003367,21.35975259885991,-74.97008460312585
0.001200400133377792,0.7385279831835173,0.9921137185878165,0.1803674385647471,-74.48059505128067,10.70952781470617,21.1360461571353,-74.48059505128067
0.001210403467822608,0.7398412053103689,0.9918688898585949,0.1786072962610304,-73.99164602913656,10.78590431375221,20.91429591462668,-73.99164602913656
0.001220406802267422,0.7411305942959746,0.9916150127265193,0.1768658797773036,-73.50328068697145,10.86129143452938,20.69448315852935,-73.50328068697145
0.001230410136712237,0.7423964391673383,0.9913518644455823,0.1751430427108551,-73.01554032151482,10.9356857413537,20.47658928957204,-73.01554032151482
0.001240413471157052,0.7436390249157867,0.9910792105464958,0.1734386412508062,-72.52846451395251,11.00908415925863,20.26059555735687,-72.52846451395251
0.001250416805601867,0.7448586346209296,0.9907967688079887,0.1717525343232604,-72.0420919692187,11.08148408764925,20.04648091680842,-72.0420919692187
0.001260420140046682,0.7460555438682583,0.9905043052932804,0.1700845831893945,-71.55645841322536,11.15288305687326,19.83422788844938,-71.55645841322536
0.001270423474491497,0.7472300253144185,0.9902015564842056,0.1684346517639113,-71.07159836417553,11.22327898491915,19.62381780283093,-71.07159836417553
0.001280426808936312,0.7483823474665079,0.9898882505705436,0.1668026065227582,-70.58754469496135,11.29267009283089,19.41523212218019,-70.58754469496135
0.001290430143381127,0.7495127746954304,0.9895641075911052,0.1651883164984491,-70.10432866668859,11.3610548929604,19.20845246068594,-70.10432866668859
0.001300433477825942,0.7506215693743179,0.9892288103363961,0.1635916533244743,-69.62198036286441,11.42843230677174,19.00345892432863,-69.62198036286441
0.001310436812270757,0.7517089874307212,0.9888820658700767,0.1620124911275717,-69.14052788180851,11.4948013833091,18.80023370496752,-69.14052788180851
0.001320440146715572,0.7527752815020368,0.9885235624388391,0.1604507065956286,-68.65999796258815,11.56016147773511,18.59875856908501,-68.65999796258815
0.001330443481160387,0.7538207003728907,0.9881529775381611,0.1589061789596992,-68.18041590994869,11.62451220566472,18.39901534748612,-68.18041590994869
0.001340446815605202,0.7548454889038274,0.987769979218307,0.1573787899873704,-67.70180561187522,11.68785342715982,18.20098602314254,-67.70180561187522
0.001350450150050017,0.7558498891366772,0.9873742198754146,0.1558684238950684,-67.22418948043965,11.7501853039124,18.00465239330525,-67.22418948043965
0.001360453484494832,0.7568341384969931,0.9869653466903529,0.15437496748395,-66.74758864702184,11.81150817695847,17.80999667926474,-66.74758864702184
0.001370456818939646,0.7577984704247979,0.9865429981416796,0.1528983100887646,-66.27202294474637,11.87182259405428,17.61700133195643,-66.27202294474637
0.001380460153384461,0.7587431148761866,0.9861068012592024,0.1514383435366622,-65.79751090223519,11.93112933000826,17.42564888939352,-65.79751090223519
0.001390463487829276,0.7596682981030572,0.9856563730173541,0.1499949621616018,-65.3240698006162,11.98942936228927,17.23592206623889,-65.3240698006162
0.001400466822274091,0.7605742433684877,0.9851913166298144,0.1485680625085284,-64.85171547249391,12.04672390574177,17.04780353770805,-64.85171547249391
0.001410470156718906,0.7614611703060904,0.9847112250910239,0.1471575436144228,-64.38046256895996,12.10301436218566,16.86127617353235,-64.38046256895996
0.001420473491163721,0.7623292942759926,0.984215684735729,0.1457633072907875,-63.91032482776798,12.15830226906797,16.67632326035459,-63.91032482776798
0.001430476825608536,0.763178827519291,0.98370426918708,0.1443852576410338,-63.4413147207547,12.21258936255652,16.49292814093422,-63.4413147207547
0.001440480160053351,0.7640099788210379,0.9831765412754588,0.1430233012123623,-62.97344361604937,12.26587754649587,16.31107434169745,-62.97344361604937
0.001450483494498166,0.7648229535489141,0.9826320529495749,0.1416773469878211,-62.50672181061417,12.31816888527408,16.1307455761882,-62.50672181061417
0.001460486828942981,0.7656179536918964,0.9820703451875609,0.1403473063783645,-62.04115856278448,12.36946559688286,15.95192574810764,-62.04115856278448
0.001470490163387796,0.7663951778989314,0.9814909479080672,0.1390330932149122,-61.57676212480935,12.41977004617091,15.77459895393914,-61.57676212480935
0.001480493497832611,0.7671548215176034,0.9808933798813582,0.1377346237404075,-61.11353977539181,12.46908473828927,15.59874948515546,-61.11353977539181
0.001490496832277426,0.767897076632806,0.9802771486404077,0.1364518166018766,-60.65149785222914,12.51741231232821,15.42436183000476,-60.65149785222914
0.001500500166722241,0.7686221318712722,0.9796417465861926,0.1351845925027314,-60.1906416753087,12.56475551983417,15.25142045879121,-60.1906416753087
0.001510503501167056,0.7693301714736931,0.9789866351881741,0.1339328727922968,-59.73097512847845,12.61111715523808,15.07990895068502,-59.73097512847845
0.001520506835611871,0.7700213787124437,0.978311299819606,0.132696584361114,-59.27250226857477,12.65650027116659,14.90981310601088,-59.27250226857477
0.001530510170056685,0.7706959327753257,0.9776151983874521,0.1314756550549783,-58.81522588594783,12.70090796680232,14.74111802267813,-58.81522588594783
0.001540513504501501,0.7713540097487487,0.9768977765958408,0.1302700150375483,-58.35914797768816,12.74434344402463,14.57380897662257,-58.35914797768816
0.001550516838946315,0.7719957826544805,0.9761584678259717,0.1290795967796201,-57.90426977927166,12.78681000202241,14.40787142047153,-57.90426977927166
0.00156052017339113,0.7726214214864005,0.9753966930160204,0.1279043350484013,-57.45059179620461,12.82831103208799,14.24329098183477,-57.45059179620461
0.001570523507835945,0.7732310932472497,0.9746118605410465,0.1267441668967861,-56.99811383566889,12.86885001259004,14.0800534612179,-56.99811383566889
0.00158052684228076,0.7738249619853832,0.9738033660928986,0.1255990316526289,-56.54683503816691,12.90843050412379,13.91814482955469,-56.54683503816691
0.001590530176725575,0.7744031888315224,0.9729705925601204,0.1244688709080192,-56.09675390916682,12.94705614483657,13.75755122535602,-56.09675390916682
0.00160053351117039,0.7749659375825521,0.9721128564485352,0.1233536199020536,-55.64786013934429,12.98473101769447,13.59825575928569,-55.64786013934429
0.001610536845615205,0.7755133623002491,0.9712295276318399,0.1222532268082847,-55.20015304848029,13.02145881471855,13.4402457417606,-55.20015304848029
0.00162054018006002,0.7760456152938108,0.9703199526545869,0.121167640395754,-54.75362985481726,13.05724336260961,13.28350801640142,-54.75362985481726
0.001630543514504835,0.7765628472224074,0.9693834539779185,0.120096809916169,-54.30828560929461,13.09208862395207,13.12802894413912,-54.30828560929461
0.00164054684894965,0.7770652061082187,0.9684193397254813,0.119040686681523,-53.86411474262227,13.12599862495905,12.97379499460351,-53.86411474262227
0.001650550183394465,0.777552837378118,0.967426903515792,0.1179992240457151,-53.42111108962338,13.1589774521692,12.82079274030554,-53.42111108962338
0.00166055351783928,0.7780258839053561,0.9664054242946031,0.1169723773861717,-52.97926791357732,13.19102924930141,12.66900885054538,-52.97926791357732
0.001670556852284095,0.7784844862529412,0.965354140319949,0.1159600956335008,-52.53856934355763,13.22215822796759,12.518428167078,-52.53856934355763
0.00168056018672891,0.7789287824245041,0.9642722862632059,0.1149623334398205,-52.099002780192,13.25236864516089,12.36903651259292,-52.099002780192
0.001690563521173724,0.7793589078097163,0.9631591053779635,0.1139790551943649,-51.66056301844181,13.28166479394784,12.22082155494624,-51.66056301844181
0.001700566855618539,0.7797749955402741,0.9620138090547903,0.1130102218344981,-51.22323889090931,13.31005102228081,12.07376981236593,-51.22323889090931
0.001710570190063354,0.780177176409544,0.9608355922929362,0.1120557959413329,-50.78701848788488,13.33753172232554,11.92786781735075,-50.78701848788488
0.00172057352450817,0.7805655789146061,0.9596236334867609,0.1111157417063297,-50.35188916642853,13.36411132823011,11.78310210809448,-50.35188916642853
0.001730576858952984,0.7809403292982959,0.958377094212163,0.110190024897896,-49.91783755945156,13.38979431403139,11.6394592198348,-49.91783755945156
0.001740580193397799,0.7813015489012658,0.95709512284341,0.1092786089143262,-49.48484644508923,13.4145850069532,11.49692540243068,-49.48484644508923
0.001750583527842614,0.7816493527582403,0.9557768563982952,0.1083814526469253,-49.05289306828259,13.43848748491819,11.35548646554076,-49.05289306828259
0.001760586862287429,0.7819838638240854,0.9544214001272235,0.1074985310829638,-48.62196570524429,13.46150654980174,11.21512921325844,-48.62196570524429
0.001770590196732244,0.7823051981622449,0.9530278484504312,0.1066298136617481,-48.19204633563125,13.48364670630293,11.07583992382102,-48.19204633563125
0.001780593531177059,0.7826134695853528,0.9515952781962846,0.1057752709316839,-47.76311601900773,13.50491247583831,10.93760480942589,-47.76311601900773
0.001790596865621874,0.7829087896859623,0.9501227484038193,0.1049348745004146,-47.33515489072168,13.52530839439985,10.80041000687983,-47.33515489072168
0.001800600200066689,0.7831912678672753,0.9486093001252764,0.104108596984961,-46.90814215778133,13.54483901053403,10.66424156840572,-46.90814215778133
0.001810603534511504,0.7834610112609637,0.9470539553234529,0.1032964120359364,-46.48205539693719,13.56350887562059,10.52908543000278,-46.48205539693719
0.001820606868956319,0.783718122341767,0.945455697303887,0.1024982958728393,-46.05685561834064,13.581322374568,10.39492692601141,-46.05685561834064
0.001830610203401134,0.7839627052717927,0.9438135211338817,0.1017142230920424,-45.63252628065884,13.59828416137398,10.2617520464138,-45.63252628065884
0.001840613537845949,0.784194860569835,0.9421263904621067,0.1009441701343984,-45.20904015226157,13.61439878649993,10.12954634597737,-45.20904015226157
0.001850616872290764,0.7844146866581063,0.9403932494750897,0.1001881142407728,-44.78636867633772,13.62967080028652,9.998295245111649,-44.78636867633772
0.001860620206735579,0.7846222798893837,0.9386130226710094,0.09944603340453505,-44.36448194461193,13.64410475135602,9.867984022417776,-44.36448194461193
0.001870623541180393,0.7848177345741508,0.9367846146334891,0.09871790632405109,-43.94334867106128,13.65770518512019,9.738597807732571,-43.94334867106128
0.001880626875625208,0.7850011430077419,0.9349069098053875,0.09800371235517431,-43.52293616563167,13.67047664239177,9.610121575721143,-43.52293616563167
0.001890630210070023,0.7851725880960645,0.932978721825258,0.09730342225266972,-43.10320054117792,13.68242314218858,9.482537704533522,-43.10320054117792
0.001900633544514838,0.7853321588510978,0.9309988987109761,0.09661701737307138,-42.68410709893111,13.69354925783681,9.35583112775546,-42.68410709893111
0.001910636878959653,0.7854799415911734,0.928966262482451,0.09594447864214294,-42.26561865445115,13.70385950170909,9.229986354698188,-42.26561865445115
0.001920640213404468,0.7856160191037695,0.9268796030452692,0.09528578543168698,-41.84769437076447,13.71335826371783,9.104987202280928,-41.84769437076447
0.001930643547849283,0.7857404720648993,0.9247376874520183,0.09464091724468741,-41.43029156926303,13.7220499073997,8.98081725836291,-41.43029156926303
0.001940646882294098,0.7858533790528492,0.9225392595847086,0.09400985365111478,-41.0133656857277,13.72993876818242,8.857459879348511,-41.0133656857277
0.001950650216738913,0.7859548129992017,0.9202830192043283,0.09339257359082338,-40.59686819866812,13.73702890266896,8.734897542367465,-40.59686819866812
0.001960653551183728,0.7860448368015488,0.9179675961454499,0.09278905452752431,-40.18074408054499,13.74332377887451,8.613111091393833,-40.18074408054499
